,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,CDD,CDD,CDD,CDD,Redlog,Redlog,Redlog,Redlog,Redlog,Redlog,Redlog,FM,FM,FM,FM,FM,FM,FM,FM,FM,FM,FM,stats,stats,stats,stats,stats,stats,stats
,answer,runtime,peak_memory_kbytes,eliminated_by_eq,output_constraints,only_qe_ms,eq_conflict,eliminated_vars,input_constraints,total_constraints,visited_nodes,answer,runtime,peak_memory_kbytes,output_constraints,answer,runtime,peak_memory_kbytes,trivial_false,contains_disjunction,output_constraints,trivial_true,answer,runtime,peak_memory_kbytes,input_constraints,output_constraints,only_qe_ms,total_constraints,eq_conflict,visited_nodes,eliminated_by_eq,eliminated_vars,constraints,variables,eliminated-variables,matrix-density-overall,matrix-density-eliminated,graph-density-overall,graph-density-eliminated
24_variables/3_constraints/3_density_2,success,0.023,6628,0.0,1.0,0.0,0.0,12.0,3.0,5.0,5.0,success,0.268,3560,1.0,success,0.18,45468,0.0,0.0,1.0,1.0,success,0.032,6776,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.36,0.3611111111111111,0.2188679245283019,0.2706766917293233
24_variables/3_constraints/3_density_3,success,0.021,6632,0.0,1.0,0.0,0.0,12.0,3.0,2.0,2.0,success,0.09,3672,1.0,success,0.155,45280,0.0,0.0,1.0,1.0,success,0.025,6808,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.4133333333333333,0.4722222222222222,0.2320754716981132,0.4060150375939849
24_variables/3_constraints/3_density_4,success,0.024,6624,0.0,1.0,0.0,0.0,12.0,3.0,4.0,4.0,success,0.078,3572,1.0,success,0.153,45428,0.0,0.0,1.0,1.0,success,0.02,6800,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.3333333333333333,0.2777777777777778,0.1584905660377358,0.1353383458646616
24_variables/3_constraints/3_density_5,success,0.025,6620,0.0,1.0,0.0,0.0,12.0,3.0,8.0,6.0,success,0.086,3624,1.0,success,0.233,45536,0.0,0.0,1.0,1.0,success,0.023,6764,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.2533333333333333,0.2222222222222222,0.1039697542533081,0.1136363636363636
24_variables/3_constraints/3_density_6,success,0.112,6612,0.0,1.0,0.0,0.0,12.0,3.0,5.0,5.0,success,0.076,3576,1.0,success,0.175,43548,0.0,0.0,1.0,0.0,success,0.021,6788,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.2,0.1111111111111111,0.0661625708884688,0.053030303030303
24_variables/3_constraints/3_density_7,success,0.046,6620,0.0,1.0,0.0,0.0,12.0,3.0,2.0,2.0,success,0.122,3688,1.0,success,0.19,43416,0.0,0.0,1.0,1.0,success,0.022,6772,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.32,0.3055555555555556,0.1415094339622641,0.150375939849624
24_variables/3_constraints/3_density_8,success,0.035,6628,0.0,1.0,0.0,0.0,12.0,3.0,13.0,8.0,success,0.076,3532,1.0,success,0.177,45132,0.0,0.0,1.0,1.0,success,0.021,6772,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.32,0.3055555555555556,0.1739130434782608,0.2121212121212121
24_variables/3_constraints/3_density_9,success,0.092,6620,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,success,0.08,3452,1.0,success,0.147,45384,0.0,0.0,1.0,1.0,success,0.024,6796,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.3066666666666666,0.2777777777777778,0.1320754716981132,0.1353383458646616
24_variables/3_constraints/5_density_0,success,0.027,6636,0.0,1.0,0.0,0.0,12.0,3.0,3.0,4.0,success,0.103,3516,1.0,success,0.159,45544,0.0,0.0,1.0,1.0,success,0.04,6780,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.5466666666666666,0.6388888888888888,0.3641509433962264,0.5112781954887218
24_variables/3_constraints/5_density_1,success,0.026,6636,0.0,1.0,0.0,0.0,12.0,3.0,5.0,4.0,success,0.1,3524,1.0,success,0.244,45188,0.0,0.0,1.0,1.0,success,0.03,6804,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.4666666666666667,0.4166666666666667,0.3018867924528302,0.3233082706766917
24_variables/3_constraints/5_density_2,success,0.023,6636,0.0,1.0,0.0,0.0,12.0,3.0,6.0,4.0,success,0.077,3496,1.0,success,0.178,45460,0.0,0.0,1.0,1.0,success,0.023,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.48,0.4444444444444444,0.2735849056603773,0.3082706766917293
24_variables/3_constraints/5_density_3,success,0.033,6632,0.0,1.0,0.0,0.0,12.0,3.0,3.0,4.0,success,0.247,3500,1.0,success,0.193,45424,0.0,0.0,1.0,1.0,success,0.021,6780,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.52,0.5277777777777778,0.3547169811320754,0.3909774436090225
24_variables/3_constraints/5_density_4,success,0.035,6640,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,success,0.157,3712,1.0,success,0.176,45532,0.0,0.0,1.0,1.0,success,0.023,6816,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.5866666666666667,0.5833333333333334,0.4113207547169811,0.4511278195488721
24_variables/3_constraints/5_density_5,success,0.08,6632,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.121,3572,1.0,success,0.175,43604,0.0,0.0,1.0,1.0,success,0.039,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.5733333333333334,0.6388888888888888,0.3641509433962264,0.4586466165413533
24_variables/3_constraints/5_density_6,success,0.023,6636,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,success,0.084,3588,1.0,success,0.136,45508,0.0,0.0,1.0,1.0,success,0.038,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.52,0.5555555555555556,0.3377358490566037,0.3909774436090225
24_variables/3_constraints/5_density_7,success,0.027,6632,0.0,1.0,0.0,0.0,12.0,3.0,5.0,4.0,success,0.127,3504,1.0,success,0.227,45496,0.0,0.0,1.0,1.0,success,0.033,6668,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.5333333333333333,0.4444444444444444,0.320754716981132,0.3533834586466165
24_variables/3_constraints/5_density_8,success,0.022,6640,0.0,1.0,0.0,0.0,12.0,3.0,7.0,5.0,success,0.098,3544,1.0,success,0.203,43436,0.0,0.0,1.0,1.0,success,0.02,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.5733333333333334,0.5555555555555556,0.3837429111531191,0.4242424242424242
24_variables/3_constraints/5_density_9,success,0.022,6636,0.0,1.0,0.0,0.0,12.0,3.0,2.0,2.0,success,0.138,3700,1.0,success,0.162,43228,0.0,0.0,1.0,1.0,success,0.023,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.5866666666666667,0.5555555555555556,0.4037735849056604,0.4135338345864661
24_variables/3_constraints/7_density_0,success,0.056,6640,0.0,1.0,0.0,0.0,12.0,3.0,3.0,4.0,success,0.106,3652,1.0,success,0.158,43500,0.0,0.0,1.0,1.0,success,0.022,6792,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.6533333333333333,0.6111111111111112,0.4849056603773585,0.5037593984962406
24_variables/3_constraints/7_density_1,success,0.061,6640,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.096,3592,1.0,success,0.186,43320,0.0,0.0,1.0,1.0,success,0.039,6796,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.76,0.6944444444444444,0.5264150943396226,0.5263157894736842
24_variables/3_constraints/7_density_2,success,0.024,6648,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.171,3584,1.0,success,0.165,45436,0.0,0.0,1.0,1.0,success,0.026,6820,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.8,0.8055555555555556,0.5433962264150943,0.5714285714285714
24_variables/3_constraints/7_density_3,success,0.031,6648,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,success,0.08,3448,1.0,success,0.159,45128,0.0,0.0,1.0,1.0,success,0.028,6820,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.7333333333333333,0.7222222222222222,0.5150943396226415,0.5488721804511278
24_variables/3_constraints/7_density_4,success,0.025,6644,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.107,3628,1.0,success,0.158,45312,0.0,0.0,1.0,1.0,success,0.022,6788,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.72,0.7777777777777778,0.490566037735849,0.556390977443609
24_variables/3_constraints/7_density_5,success,0.081,6644,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.085,3732,1.0,success,0.16,45508,0.0,0.0,1.0,1.0,success,0.027,6788,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.7066666666666667,0.7777777777777778,0.5150943396226415,0.5714285714285714
24_variables/3_constraints/7_density_6,success,0.023,6640,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.094,3532,1.0,success,0.168,43172,0.0,0.0,1.0,1.0,success,0.022,6816,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.6933333333333334,0.8333333333333334,0.4811320754716981,0.5864661654135338
24_variables/3_constraints/7_density_7,success,0.028,6644,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.118,3624,1.0,success,0.203,43580,0.0,0.0,1.0,1.0,success,0.049,6792,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.7333333333333333,0.7777777777777778,0.4886792452830188,0.556390977443609
24_variables/3_constraints/7_density_8,success,0.03,6652,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.106,3648,1.0,success,0.164,45516,0.0,0.0,1.0,1.0,success,0.022,6804,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.7066666666666667,0.75,0.5207547169811321,0.5789473684210527
24_variables/3_constraints/7_density_9,success,0.059,6636,0.0,1.0,0.0,0.0,12.0,3.0,4.0,4.0,success,0.151,3684,1.0,success,0.199,43312,0.0,0.0,1.0,1.0,success,0.023,6820,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.68,0.5833333333333334,0.4792452830188679,0.4887218045112781
24_variables/3_constraints/9_density_0,success,0.029,6644,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.105,3576,1.0,success,0.257,45412,0.0,0.0,1.0,1.0,success,0.029,6820,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.9066666666666666,0.8611111111111112,0.5641509433962264,0.5864661654135338
24_variables/3_constraints/9_density_1,success,0.065,6648,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.114,3632,1.0,success,0.172,45432,0.0,0.0,1.0,1.0,success,0.026,6800,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.9466666666666668,0.9722222222222222,0.5641509433962264,0.5864661654135338
24_variables/3_constraints/9_density_2,success,0.023,6644,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.114,3688,1.0,success,0.157,45500,0.0,0.0,1.0,1.0,success,0.025,6608,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.8933333333333333,0.8055555555555556,0.560377358490566,0.5714285714285714
24_variables/3_constraints/9_density_3,success,0.04,6648,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.131,3628,1.0,success,0.162,45340,0.0,0.0,1.0,1.0,success,0.024,6788,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.8933333333333333,0.8611111111111112,0.5641509433962264,0.5864661654135338
24_variables/3_constraints/9_density_4,success,0.022,6640,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.085,3408,1.0,success,0.177,45384,0.0,0.0,1.0,1.0,success,0.034,6820,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.92,0.9166666666666666,0.5641509433962264,0.5864661654135338
24_variables/3_constraints/9_density_5,success,0.025,6648,0.0,1.0,0.0,0.0,12.0,3.0,1.0,2.0,success,0.085,3508,1.0,success,0.151,45568,0.0,0.0,1.0,1.0,success,0.028,6796,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.92,0.8888888888888888,0.5641509433962264,0.5864661654135338
24_variables/3_constraints/9_density_6,success,0.034,6644,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,success,0.073,3592,1.0,success,0.231,45504,0.0,0.0,1.0,1.0,success,0.025,6792,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.8933333333333333,0.8333333333333334,0.5622641509433962,0.5789473684210527
24_variables/3_constraints/9_density_7,success,0.186,6648,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.093,3572,1.0,success,0.374,45020,0.0,0.0,1.0,1.0,success,0.033,6796,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.8666666666666667,0.9166666666666666,0.5622641509433962,0.5864661654135338
24_variables/3_constraints/9_density_8,success,0.023,6648,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.13,3536,1.0,success,0.152,45336,0.0,0.0,1.0,1.0,success,0.025,6824,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.9066666666666666,0.9166666666666666,0.5622641509433962,0.5864661654135338
24_variables/3_constraints/9_density_9,success,0.044,6644,0.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,success,0.148,3592,1.0,success,0.169,43268,0.0,0.0,1.0,1.0,success,0.022,6792,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3,24,12,0.8533333333333334,0.8333333333333334,0.5509433962264151,0.5639097744360902
24_variables/42_constraints/1_density_0,success,0.031,6824,0.0,27.0,5.0,0.0,12.0,40.0,212.0,14.0,success,0.249,4228,29.0,success,0.267,78144,0.0,1.0,1610.0,0.0,success,0.039,7172,40.0,27.0,7.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.139047619047619,0.119047619047619,0.2339622641509434,0.3157894736842105
24_variables/42_constraints/1_density_1,success,0.047,7028,0.0,112.0,16.0,0.0,12.0,37.0,696.0,23.0,success,0.397,4544,118.0,success,0.479,143908,0.0,1.0,4395.0,0.0,success,0.039,7452,37.0,112.0,14.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.1323809523809523,0.1091269841269841,0.2169811320754717,0.2706766917293233
24_variables/42_constraints/1_density_2,success,0.101,6772,0.0,29.0,5.0,0.0,12.0,41.0,261.0,14.0,success,0.258,4308,31.0,success,0.299,67860,0.0,1.0,627.0,0.0,success,0.133,7152,41.0,29.0,6.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.1361904761904762,0.1011904761904761,0.2094339622641509,0.2481203007518796
24_variables/42_constraints/1_density_3,success,0.061,7120,0.0,138.0,34.0,0.0,12.0,40.0,1642.0,83.0,success,0.234,4708,141.0,success,0.595,164184,0.0,1.0,7956.0,0.0,success,0.139,11548,40.0,635.0,99.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.14,0.119047619047619,0.2490566037735849,0.3458646616541353
24_variables/42_constraints/1_density_4,success,0.047,6772,0.0,36.0,5.0,0.0,12.0,40.0,186.0,14.0,success,0.315,4200,38.0,success,0.344,96848,0.0,1.0,2130.0,0.0,success,0.031,6964,40.0,36.0,6.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.1276190476190476,0.0912698412698412,0.2320754716981132,0.3233082706766917
24_variables/42_constraints/1_density_5,success,0.031,6760,0.0,32.0,4.0,0.0,12.0,37.0,170.0,12.0,success,0.179,4296,38.0,success,0.188,47360,0.0,1.0,76.0,0.0,success,0.031,6972,37.0,32.0,5.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.1219047619047619,0.0853174603174603,0.1754716981132075,0.2180451127819548
24_variables/42_constraints/1_density_6,success,0.052,6712,0.0,24.0,4.0,0.0,12.0,39.0,173.0,13.0,success,0.138,4224,27.0,success,0.195,47636,0.0,1.0,112.0,0.0,success,0.035,7012,39.0,24.0,5.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.1266666666666666,0.0932539682539682,0.1867924528301886,0.225563909774436
24_variables/42_constraints/1_density_7,success,3.992,31388,0.0,5880.0,3881.0,0.0,12.0,39.0,139132.0,3035.0,success,3.322,49228,6201.0,success,27.244,2423076,0.0,1.0,223010.0,0.0,memout,305.0,29528,,,,,,,,,42,24,12,0.1361904761904762,0.1289682539682539,0.2283018867924528,0.3383458646616541
24_variables/42_constraints/1_density_8,success,0.03,6716,0.0,11.0,4.0,0.0,12.0,37.0,120.0,12.0,success,0.149,4148,16.0,success,0.162,45508,0.0,0.0,11.0,0.0,success,0.03,6980,37.0,11.0,4.0,0.0,0.0,0.0,0.0,12.0,42,24,12,0.1409523809523809,0.0992063492063492,0.2716981132075471,0.2706766917293233
24_variables/42_constraints/1_density_9,success,0.166,8292,0.0,408.0,90.0,0.0,12.0,38.0,2821.0,97.0,success,0.355,6780,414.0,success,1.57,467256,0.0,1.0,11172.0,0.0,memout,305.0,45156,,,,,,,,,42,24,12,0.1266666666666666,0.1071428571428571,0.2056603773584905,0.3007518796992481
24_variables/42_constraints/3_density_0,timeout,310.0,37920,,,,,,,,,timeout,310.0,170316,,timeout,310.0,3267772,,,,,memout,305.0,273604,,,,,,,,,42,24,12,0.3542857142857142,0.3154761904761904,0.560377358490566,0.5714285714285714
24_variables/42_constraints/3_density_1,timeout,310.0,34756,,,,,,,,,timeout,310.0,159900,,timeout,310.0,2979332,,,,,memout,305.0,1297932,,,,,,,,,42,24,12,0.3428571428571428,0.3075396825396825,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/3_density_2,timeout,310.0,102940,,,,,,,,,timeout,310.0,159888,,timeout,310.0,2944384,,,,,memout,305.0,1301720,,,,,,,,,42,24,12,0.3085714285714285,0.2996031746031746,0.5471698113207547,0.5864661654135338
24_variables/42_constraints/3_density_3,timeout,310.0,71416,,,,,,,,,timeout,310.0,243104,,timeout,310.0,3110504,,,,,memout,305.0,400864,,,,,,,,,42,24,12,0.3047619047619048,0.2857142857142857,0.560377358490566,0.5864661654135338
24_variables/42_constraints/3_density_4,timeout,310.0,50024,,,,,,,,,timeout,310.0,151272,,timeout,310.0,3257736,,,,,memout,305.0,31416,,,,,,,,,42,24,12,0.34,0.3273809523809524,0.5584905660377358,0.5864661654135338
24_variables/42_constraints/3_density_5,timeout,310.0,11852,,,,,,,,,timeout,310.0,221956,,timeout,310.0,3050936,,,,,memout,305.0,346712,,,,,,,,,42,24,12,0.3476190476190476,0.3154761904761904,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/3_density_6,timeout,310.0,70540,,,,,,,,,timeout,310.0,133820,,timeout,310.0,3198540,,,,,memout,305.0,107016,,,,,,,,,42,24,12,0.3114285714285714,0.2956349206349206,0.5547169811320755,0.5789473684210527
24_variables/42_constraints/3_density_7,timeout,310.0,164536,,,,,,,,,timeout,310.0,112392,,timeout,310.0,2960888,,,,,memout,305.0,32972,,,,,,,,,42,24,12,0.3085714285714285,0.2718253968253968,0.5509433962264151,0.556390977443609
24_variables/42_constraints/3_density_8,timeout,310.0,103868,,,,,,,,,timeout,310.0,161864,,timeout,310.0,3159616,,,,,memout,305.0,83668,,,,,,,,,42,24,12,0.3123809523809523,0.2837301587301587,0.5490566037735849,0.5488721804511278
24_variables/42_constraints/3_density_9,timeout,310.0,44592,,,,,,,,,timeout,310.0,230120,,timeout,310.0,2995676,,,,,memout,305.0,3980956,,,,,,,,,42,24,12,0.3038095238095238,0.2738095238095238,0.5377358490566038,0.5488721804511278
24_variables/42_constraints/5_density_0,timeout,310.0,48740,,,,,,,,,timeout,310.0,256296,,timeout,310.0,3075680,,,,,memout,305.0,1653000,,,,,,,,,42,24,12,0.5152380952380953,0.5119047619047619,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_1,timeout,310.0,15432,,,,,,,,,timeout,310.0,236556,,timeout,310.0,3184192,,,,,memout,305.0,3539116,,,,,,,,,42,24,12,0.5,0.5099206349206349,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_2,timeout,310.0,10924,,,,,,,,,timeout,310.0,207272,,timeout,310.0,3028308,,,,,memout,305.0,141160,,,,,,,,,42,24,12,0.5333333333333333,0.498015873015873,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_3,success,139.464,8328,0.0,1.0,139416.0,0.0,12.0,42.0,2775130.0,31639.0,timeout,310.0,133924,,timeout,310.0,3487288,,,,,memout,305.0,3785976,,,,,,,,,42,24,12,0.5095238095238095,0.5079365079365079,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_4,timeout,310.0,24892,,,,,,,,,timeout,310.0,157996,,timeout,310.0,3196412,,,,,memout,305.0,3991812,,,,,,,,,42,24,12,0.5085714285714286,0.490079365079365,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_5,timeout,310.0,16280,,,,,,,,,timeout,310.0,207344,,timeout,310.0,3130852,,,,,memout,305.0,3750384,,,,,,,,,42,24,12,0.5019047619047619,0.4761904761904761,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_6,timeout,310.0,18184,,,,,,,,,timeout,310.0,223648,,timeout,310.0,3020264,,,,,memout,305.0,3994520,,,,,,,,,42,24,12,0.5142857142857142,0.492063492063492,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_7,timeout,310.0,11844,,,,,,,,,timeout,310.0,222752,,timeout,310.0,3083812,,,,,memout,305.0,1112984,,,,,,,,,42,24,12,0.5123809523809524,0.5277777777777778,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_8,timeout,310.0,8120,,,,,,,,,timeout,310.0,208512,,timeout,310.0,3180148,,,,,memout,305.0,2479932,,,,,,,,,42,24,12,0.5285714285714286,0.5,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/5_density_9,timeout,310.0,32120,,,,,,,,,timeout,310.0,240456,,timeout,310.0,3022396,,,,,memout,305.0,1649212,,,,,,,,,42,24,12,0.5038095238095238,0.503968253968254,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_0,timeout,310.0,34868,,,,,,,,,timeout,310.0,166388,,timeout,310.0,3120548,,,,,memout,305.0,40928,,,,,,,,,42,24,12,0.7076190476190476,0.6944444444444444,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_1,timeout,310.0,9856,,,,,,,,,timeout,310.0,243432,,timeout,310.0,3131104,,,,,memout,305.0,61432,,,,,,,,,42,24,12,0.7342857142857143,0.7202380952380952,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_2,timeout,310.0,51660,,,,,,,,,timeout,310.0,294928,,timeout,310.0,3067360,,,,,memout,305.0,32932,,,,,,,,,42,24,12,0.7304761904761905,0.7123015873015873,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_3,timeout,310.0,15732,,,,,,,,,timeout,310.0,149384,,timeout,310.0,3204884,,,,,memout,305.0,66064,,,,,,,,,42,24,12,0.7247619047619047,0.6964285714285714,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_4,timeout,310.0,15456,,,,,,,,,timeout,310.0,133976,,timeout,310.0,3067504,,,,,memout,305.0,30728,,,,,,,,,42,24,12,0.699047619047619,0.6904761904761905,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_5,timeout,310.0,21008,,,,,,,,,timeout,310.0,205736,,timeout,310.0,3116592,,,,,memout,305.0,33592,,,,,,,,,42,24,12,0.7295238095238096,0.7261904761904762,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_6,timeout,310.0,9632,,,,,,,,,timeout,310.0,222176,,timeout,310.0,2889376,,,,,memout,305.0,61192,,,,,,,,,42,24,12,0.7304761904761905,0.7142857142857143,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_7,timeout,310.0,23360,,,,,,,,,timeout,310.0,173932,,timeout,310.0,3075504,,,,,memout,305.0,51124,,,,,,,,,42,24,12,0.7104761904761905,0.6984126984126984,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_8,timeout,310.0,16404,,,,,,,,,timeout,310.0,198828,,timeout,310.0,2868692,,,,,memout,305.0,56880,,,,,,,,,42,24,12,0.7066666666666667,0.7003968253968254,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/7_density_9,timeout,310.0,18864,,,,,,,,,timeout,310.0,164704,,timeout,310.0,2962988,,,,,memout,305.0,40688,,,,,,,,,42,24,12,0.7228571428571429,0.7222222222222222,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/9_density_0,timeout,310.0,10908,,,,,,,,,timeout,310.0,193528,,timeout,310.0,2985552,,,,,memout,305.0,117500,,,,,,,,,42,24,12,0.9038095238095238,0.8968253968253969,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/9_density_1,timeout,310.0,30452,,,,,,,,,timeout,310.0,197320,,timeout,310.0,2913960,,,,,memout,305.0,191188,,,,,,,,,42,24,12,0.9104761904761904,0.9206349206349206,0.5641509433962264,0.5864661654135338
24_variables/42_constraints/9_density_2,timeout,310.0,9756,,,,,,,,,timeout,310.0,173092,,timeout,310.0,3075364,,,,,memout,305.0,169636,,,,,,,,,42,24,12,0.9066666666666666,0.9067460317460316,0.5641509433962264,0.5864661654135338
